fixture	sample	label	kind	base_gas	candidate_gas	gas_delta	gas_pct	cycles_delta	base_storage_bytes	candidate_storage_bytes	storage_delta_bytes	storage_delta_ugnot	deposits_delta_ugnot	refunds_delta_ugnot	fee_ugnot	buffered_fee_ugnot	historical143_fee_ugnot	net_delta_ugnot	buffered_net_delta_ugnot	historical143_net_delta_ugnot
poc_proposal_metadata_filetest.gno	122	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) create 62	paid	2385791	2390247	4456	0.18677243731743476	3979	12512	12129	-383	-38300	-38300	0	5	5	637	-38295	-38295	-37663
poc_proposal_metadata_filetest.gno	123	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) vote 62	paid	1371744	1369217	-2527	-0.184218046515968	-2072	4435	4435	0	0	0	0	-2	-2	-361	-2	-2	-361
poc_proposal_metadata_filetest.gno	124	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) create 63	paid	2386742	2391198	4456	0.18669801763240435	3979	12512	12129	-383	-38300	-38300	0	5	5	637	-38295	-38295	-37663
poc_proposal_metadata_filetest.gno	125	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) vote 63	paid	1374171	1371644	-2527	-0.18389268875562065	-2072	4435	4435	0	0	0	0	-3	-3	-361	-3	-3	-361
poc_proposal_metadata_filetest.gno	126	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) create 64	paid	2387450	2391906	4456	0.18664265220214035	3979	12512	12129	-383	-38300	-38300	0	4	5	637	-38296	-38295	-37663
poc_proposal_metadata_filetest.gno	127	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) vote 64	paid	1375373	1372846	-2527	-0.18373197670740957	-2072	4435	4435	0	0	0	0	-3	-2	-362	-3	-2	-362
poc_proposal_metadata_filetest.gno	128	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) create 65	paid	2698645	2703101	4456	0.16511990276601776	3979	19118	18735	-383	-38300	-38300	0	5	5	637	-38295	-38295	-37663
poc_proposal_metadata_filetest.gno	129	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) vote 65	paid	1382521	1379994	-2527	-0.18278203369062748	-2072	4471	4471	0	0	0	0	-3	-3	-361	-3	-3	-361
poc_proposal_metadata_filetest.gno	130	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) create 66	paid	2392160	2396616	4456	0.1862751655407665	3979	12524	12141	-383	-38300	-38300	0	4	5	638	-38296	-38295	-37662
poc_proposal_metadata_filetest.gno	131	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) vote 66	paid	1383718	1381191	-2527	-0.1826239161447636	-2072	4435	4435	0	0	0	0	-2	-3	-361	-2	-3	-361
poc_proposal_metadata_filetest.gno	132	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) create 67	paid	2393114	2397570	4456	0.18620090810550605	3979	12512	12129	-383	-38300	-38300	0	4	5	637	-38296	-38295	-37663
poc_proposal_metadata_filetest.gno	133	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) vote 67	paid	1386145	1383618	-2527	-0.18230416009869096	-2072	4435	4435	0	0	0	0	-3	-3	-361	-3	-3	-361
poc_proposal_metadata_filetest.gno	134	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) create 68	paid	2388358	2392814	4456	0.1865716948631654	3979	12512	12129	-383	-38300	-38300	0	4	5	637	-38296	-38295	-37663
poc_proposal_metadata_filetest.gno	135	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) vote 68	paid	1387342	1384815	-2527	-0.1821468678955874	-2072	4435	4435	0	0	0	0	-3	-3	-361	-3	-3	-361
poc_proposal_metadata_filetest.gno	136	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) create 69	paid	2389312	2393768	4456	0.1864972008678649	3979	12512	12129	-383	-38300	-38300	0	4	5	637	-38296	-38295	-37663
poc_proposal_metadata_filetest.gno	137	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) vote 69	paid	1388539	1386012	-2527	-0.18198984688222658	-2072	4435	4435	0	0	0	0	-2	-3	-362	-2	-3	-362
poc_proposal_metadata_filetest.gno	138	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) create 70	paid	2393858	2398314	4456	0.18614303772404212	3979	12512	12129	-383	-38300	-38300	0	5	5	637	-38295	-38295	-37663
poc_proposal_metadata_filetest.gno	139	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) vote 70	paid	1390961	1388434	-2527	-0.18167295847978485	-2072	4435	4435	0	0	0	0	-2	-3	-361	-2	-3	-361
poc_proposal_metadata_filetest.gno	140	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) create 71	paid	2395059	2399515	4456	0.18604969647929342	3979	12512	12129	-383	-38300	-38300	0	4	5	637	-38296	-38295	-37663
poc_proposal_metadata_filetest.gno	141	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) vote 71	paid	1390933	1388406	-2527	-0.18167661562418894	-2072	4435	4435	0	0	0	0	-2	-3	-361	-2	-3	-361
poc_proposal_metadata_filetest.gno	142	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) create 72	paid	2396260	2400716	4456	0.18595644879937903	3979	12512	12129	-383	-38300	-38300	0	4	5	637	-38296	-38295	-37663
poc_proposal_metadata_filetest.gno	143	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) vote 72	paid	1392130	1389603	-2527	-0.18152040398526	-2072	4435	4435	0	0	0	0	-3	-3	-361	-3	-3	-361
poc_proposal_metadata_filetest.gno	144	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) create 73	paid	2709828	2714284	4456	0.16443848096631963	3979	19118	18735	-383	-38300	-38300	0	5	5	637	-38295	-38295	-37663
poc_proposal_metadata_filetest.gno	145	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) vote 73	paid	1385614	1383087	-2527	-0.1823740233571543	-2072	4471	4471	0	0	0	0	-2	-3	-361	-2	-3	-361
poc_proposal_metadata_filetest.gno	146	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) create 74	paid	2385330	2389786	4456	0.18680853382970072	3979	12524	12141	-383	-38300	-38300	0	4	5	637	-38296	-38295	-37663
poc_proposal_metadata_filetest.gno	147	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) vote 74	paid	1386811	1384284	-2527	-0.1822166106268266	-2072	4435	4435	0	0	0	0	-2	-3	-361	-2	-3	-361
poc_proposal_metadata_filetest.gno	148	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) create 75	paid	2386284	2390740	4456	0.18673385062297698	3979	12512	12129	-383	-38300	-38300	0	4	5	637	-38296	-38295	-37663
poc_proposal_metadata_filetest.gno	149	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) vote 75	paid	1373118	1370591	-2527	-0.18403371013998798	-2072	4435	4435	0	0	0	0	-3	-3	-361	-3	-3	-361
poc_proposal_metadata_filetest.gno	150	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) create 76	paid	2390216	2394672	4456	0.18642666604189748	3979	12512	12129	-383	-38300	-38300	0	4	5	638	-38296	-38295	-37662
poc_proposal_metadata_filetest.gno	151	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) vote 76	paid	1374315	1371788	-2527	-0.18387342057679645	-2072	4435	4435	0	0	0	0	-3	-3	-362	-3	-3	-362
