fixture	sample	label	kind	base_gas	candidate_gas	gas_delta	gas_pct	cycles_delta	base_storage_bytes	candidate_storage_bytes	storage_delta_bytes	storage_delta_ugnot	deposits_delta_ugnot	refunds_delta_ugnot	fee_ugnot	buffered_fee_ugnot	historical143_fee_ugnot	net_delta_ugnot	buffered_net_delta_ugnot	historical143_net_delta_ugnot
poc_launchpad_numerics_filetest.gno	211	Launchpad Numerics DepositGns call=211/256	paid	6175513	6216755	41242	0.6678311583183454	39541	4004	4004	0	0	0	0	41	45	5897	41	45	5897
poc_launchpad_numerics_filetest.gno	212	Launchpad Numerics DepositGns call=212/256	paid	6176979	6218221	41242	0.6676726600495161	39541	3961	3961	0	0	0	0	42	46	5898	42	46	5898
poc_launchpad_numerics_filetest.gno	213	Launchpad Numerics DepositGns call=213/256	paid	6183933	6225175	41242	0.666921844075607	39541	3961	3961	0	0	0	0	42	45	5898	42	45	5898
poc_launchpad_numerics_filetest.gno	214	Launchpad Numerics DepositGns call=214/256	paid	6183921	6225163	41242	0.6669231382483702	39541	3956	3956	0	0	0	0	42	45	5898	42	45	5898
poc_launchpad_numerics_filetest.gno	215	Launchpad Numerics DepositGns call=215/256	paid	6182073	6223315	41242	0.6671225008180913	39541	3956	3956	0	0	0	0	41	45	5898	41	45	5898
poc_launchpad_numerics_filetest.gno	216	Launchpad Numerics DepositGns call=216/256	paid	6186328	6227570	41242	0.6666636492601103	39541	3956	3956	0	0	0	0	41	46	5898	41	46	5898
poc_launchpad_numerics_filetest.gno	217	Launchpad Numerics DepositGns call=217/256	paid	6187293	6228535	41242	0.6665596731882586	39541	3956	3956	0	0	0	0	41	45	5898	41	45	5898
poc_launchpad_numerics_filetest.gno	218	Launchpad Numerics DepositGns call=218/256	paid	6917339	6958581	41242	0.5962119248456668	39541	17534	17534	0	0	0	0	41	45	5898	41	45	5898
poc_launchpad_numerics_filetest.gno	219	Launchpad Numerics DepositGns call=219/256	paid	6168365	6209607	41242	0.6686050517438575	39541	4052	4052	0	0	0	0	41	45	5897	41	45	5897
poc_launchpad_numerics_filetest.gno	220	Launchpad Numerics DepositGns call=220/256	paid	6166805	6208047	41242	0.6687741869574277	39541	3956	3956	0	0	0	0	42	45	5897	42	45	5897
poc_launchpad_numerics_filetest.gno	221	Launchpad Numerics DepositGns call=221/256	paid	6173728	6214970	41242	0.6680242472619461	39541	3956	3956	0	0	0	0	41	45	5897	41	45	5897
poc_launchpad_numerics_filetest.gno	222	Launchpad Numerics DepositGns call=222/256	paid	6174690	6215932	41242	0.6679201708911703	39541	3956	3956	0	0	0	0	41	45	5898	41	45	5898
poc_launchpad_numerics_filetest.gno	223	Launchpad Numerics DepositGns call=223/256	paid	6176137	6217379	41242	0.6677636846462441	39541	3956	3956	0	0	0	0	41	46	5898	41	46	5898
poc_launchpad_numerics_filetest.gno	224	Launchpad Numerics DepositGns call=224/256	paid	6176610	6217852	41242	0.6677125478215397	39541	3956	3956	0	0	0	0	41	45	5897	41	45	5897
poc_launchpad_numerics_filetest.gno	225	Launchpad Numerics DepositGns call=225/256	paid	6177570	6218812	41242	0.6676087846839454	39541	3956	3956	0	0	0	0	41	45	5898	41	45	5898
poc_launchpad_numerics_filetest.gno	226	Launchpad Numerics DepositGns call=226/256	paid	6498114	6539356	41242	0.6346764615086777	39541	10672	10672	0	0	0	0	41	46	5897	41	46	5897
poc_launchpad_numerics_filetest.gno	227	Launchpad Numerics DepositGns call=227/256	paid	6166600	6207842	41242	0.6687964194207505	39541	4004	4004	0	0	0	0	41	45	5898	41	45	5898
poc_launchpad_numerics_filetest.gno	228	Launchpad Numerics DepositGns call=228/256	paid	6167073	6208315	41242	0.6687451243077551	39541	3956	3956	0	0	0	0	41	46	5898	41	46	5898
poc_launchpad_numerics_filetest.gno	229	Launchpad Numerics DepositGns call=229/256	paid	6175457	6216699	41242	0.6678372143146653	39541	3956	3956	0	0	0	0	41	45	5897	41	45	5897
poc_launchpad_numerics_filetest.gno	230	Launchpad Numerics DepositGns call=230/256	paid	6164387	6205629	41242	0.6690365157151879	39541	3956	3956	0	0	0	0	41	46	5897	41	46	5897
poc_launchpad_numerics_filetest.gno	231	Launchpad Numerics DepositGns call=231/256	paid	6162054	6203296	41242	0.669289817973033	39541	3956	3956	0	0	0	0	41	45	5898	41	45	5898
poc_launchpad_numerics_filetest.gno	232	Launchpad Numerics DepositGns call=232/256	paid	6166794	6208036	41242	0.6687753798813452	39541	3956	3956	0	0	0	0	42	45	5898	42	45	5898
poc_launchpad_numerics_filetest.gno	233	Launchpad Numerics DepositGns call=233/256	paid	6174691	6215933	41242	0.6679200627205475	39541	3956	3956	0	0	0	0	41	45	5898	41	45	5898
poc_launchpad_numerics_filetest.gno	234	Launchpad Numerics DepositGns call=234/256	paid	6425943	6467185	41242	0.6418046347438812	39541	10382	10382	0	0	0	0	42	45	5898	42	45	5898
poc_launchpad_numerics_filetest.gno	235	Launchpad Numerics DepositGns call=235/256	paid	6143644	6184886	41242	0.6712954070906453	39541	4004	4004	0	0	0	0	41	45	5897	41	45	5897
poc_launchpad_numerics_filetest.gno	236	Launchpad Numerics DepositGns call=236/256	paid	6151054	6192296	41242	0.6704867165854828	39541	3956	3956	0	0	0	0	41	45	5898	41	45	5898
poc_launchpad_numerics_filetest.gno	237	Launchpad Numerics DepositGns call=237/256	paid	6152501	6193743	41242	0.6703290255458715	39541	3956	3956	0	0	0	0	41	46	5898	41	46	5898
poc_launchpad_numerics_filetest.gno	238	Launchpad Numerics DepositGns call=238/256	paid	6153461	6194703	41242	0.6702244476726187	39541	3956	3956	0	0	0	0	41	46	5898	41	46	5898
poc_launchpad_numerics_filetest.gno	239	Launchpad Numerics DepositGns call=239/256	paid	6153934	6195176	41242	0.6701729332813774	39541	3956	3956	0	0	0	0	42	45	5898	42	45	5898
